"Port","Commodity","Region","Mode","State","trade_type","Tons_2019","Value_2019","Tons_2021","Value_2021","Tons_2022","Value_2022"
"Mobile","85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts","Europe",4,"AL","Import",0.266322861552028,61.458177,0.343311507936508,48.069152,0.477137896825397,60.64927
"Mobile","85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts","North America",3,"AL","Import",0.000499118165784832,0.034964,0.00151432980599647,0.173183,0,0.045369
"Mobile","85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts","South/Central America",3,"AL","Export",0.0260371472663139,3.073961,0.105768628747795,26.790649,0.0288477733686067,4.223292
"Mobile","85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts","South/Central America",3,"AL","Import",0.0265801366843034,0.734499,0.000298280423280423,0.037694,0,14.770865
"Mobile","85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts","South/Central America",4,"AL","Export",0.0260371472663139,3.073961,NA,NA,NA,NA
"Mobile","86 Railway Or Tramway Stock Etc; Traffic Signal Equip","Africa",3,"AL","Export",0.000567680776014109,0.023425,NA,NA,NA,NA
"Mobile","86 Railway Or Tramway Stock Etc; Traffic Signal Equip","Asia",3,"AL","Export",0.0022582671957672,0.0192,0.0117971781305115,0.701711,NA,NA
"Mobile","86 Railway Or Tramway Stock Etc; Traffic Signal Equip","Asia",3,"AL","Import",0.0558470017636684,2.112984,0.0270447530864198,0.932451,0,2.252138
"Mobile","86 Railway Or Tramway Stock Etc; Traffic Signal Equip","Europe",3,"AL","Export",0.0225608465608466,0.584,0.0344932760141093,1.113656,0.0577937610229277,1.741284
"Mobile","86 Railway Or Tramway Stock Etc; Traffic Signal Equip","Europe",3,"AL","Import",0.0064919532627866,0.068828,0.00495160934744268,0.32133,0,0.877448
"Mobile","86 Railway Or Tramway Stock Etc; Traffic Signal Equip","North America",3,"AL","Export",0.00060626102292769,0.005,0.00800771604938272,0.041017,0.117529431216931,1.982383
"Mobile","86 Railway Or Tramway Stock Etc; Traffic Signal Equip","South/Central America",3,"AL","Export",0.0187799823633157,0.949943,0.0404526014109347,1.444356,0.0243239638447972,1.259295
"Mobile","86 Railway Or Tramway Stock Etc; Traffic Signal Equip","South/Central America",3,"AL","Import",0.0123531746031746,0.154253,NA,NA,NA,NA
"Mobile","87 Vehicles, Except Railway Or Tramway, And Parts Etc","Asia",3,"AL","Export",0.0388395061728395,2.480191,0.0204058641975309,3.743911,0.103010030864198,6.305702
"Mobile","87 Vehicles, Except Railway Or Tramway, And Parts Etc","Asia",3,"AL","Import",16.3237291666667,725.378226,19.5039541446208,927.806576,39.1626107804233,1539.968427
"Mobile","87 Vehicles, Except Railway Or Tramway, And Parts Etc","Asia",4,"AL","Import",16.3237291666667,725.378226,19.5039541446208,927.806576,39.1626107804233,1539.968427
"Mobile","87 Vehicles, Except Railway Or Tramway, And Parts Etc","Europe",3,"AL","Export",0.0136262125220459,0.87347,0.00360074955908289,0.390576,0.00310824514991182,0.163234
"Mobile","87 Vehicles, Except Railway Or Tramway, And Parts Etc","Europe",3,"AL","Import",0.117917217813051,16.243707,0.0123722442680776,1.857981,0.0629314373897707,10.123871
"Mobile","87 Vehicles, Except Railway Or Tramway, And Parts Etc","Europe",4,"AL","Export",0.0136262125220459,0.87347,NA,NA,0.00310824514991182,0.163234
"Mobile","87 Vehicles, Except Railway Or Tramway, And Parts Etc","Europe",4,"AL","Import",0.117917217813051,16.243707,NA,NA,0.0629314373897707,10.123871
"Mobile","87 Vehicles, Except Railway Or Tramway, And Parts Etc","North America",3,"AL","Export",0.00641490299823633,0.120531,NA,NA,NA,NA
"Mobile","87 Vehicles, Except Railway Or Tramway, And Parts Etc","South/Central America",3,"AL","Export",0.0476664462081129,5.489675,0.0446582892416226,5.080961,0.218458223104056,48.601123
"Mobile","87 Vehicles, Except Railway Or Tramway, And Parts Etc","South/Central America",3,"AL","Import",0.00838833774250441,0.206937,0.0373352072310406,1.629059,0,1.274784
"Mobile","87 Vehicles, Except Railway Or Tramway, And Parts Etc","South/Central America",4,"AL","Export",0.0476664462081129,5.489675,NA,NA,NA,NA
"Mobile","88 Aircraft, Spacecraft, And Parts Thereof","Africa",3,"AL","Import",6.0626102292769e-06,0.037267,0.000111111111111111,0.723993,0,0.16624
"Mobile","88 Aircraft, Spacecraft, And Parts Thereof","Africa",4,"AL","Export",0.000137455908289242,0.12303,0.000210648148148148,0.222396,1.43298059964727e-06,0.018859
"Mobile","88 Aircraft, Spacecraft, And Parts Thereof","Asia",3,"AL","Export",0.000816909171075838,0.860086,0.000694003527336861,1.381143,0.000314814814814815,1.56487
"Mobile","88 Aircraft, Spacecraft, And Parts Thereof","Asia",3,"AL","Import",0.0663250661375661,63.144712,0.0295876322751323,37.145979,0.0174842372134039,34.943096
"Mobile","88 Aircraft, Spacecraft, And Parts Thereof","Asia",4,"AL","Export",0.000816909171075838,0.860086,0.000694003527336861,1.381143,0.000314814814814815,1.56487
"Mobile","88 Aircraft, Spacecraft, And Parts Thereof","Australia and Oceania",4,"AL","Export",0.000124889770723104,0.22768,2.31481481481481e-06,0.021249,4.79497354497354e-05,0.116406
"Mobile","88 Aircraft, Spacecraft, And Parts Thereof","Europe",3,"AL","Export",0.00417956349206349,2.934748,0.00291225749559083,4.938325,0.00667173721340388,19.823873
"Mobile","88 Aircraft, Spacecraft, And Parts Thereof","Europe",3,"AL","Import",0.29954188712522,1289.310563,0.304835978835979,1157.105607,0.317306657848325,1326.518587
"Mobile","88 Aircraft, Spacecraft, And Parts Thereof","Europe",4,"AL","Export",0.00417956349206349,2.934748,0.00291225749559083,4.938325,0.00667173721340388,19.823873
"Mobile","88 Aircraft, Spacecraft, And Parts Thereof","Europe",4,"AL","Import",0.29954188712522,1289.310563,0.304835978835979,1157.105607,0.317306657848325,1326.518587
"Mobile","88 Aircraft, Spacecraft, And Parts Thereof","North America",4,"AL","Export",1.10229276895944e-07,0.00295,NA,NA,NA,NA
"Mobile","88 Aircraft, Spacecraft, And Parts Thereof","South/Central America",3,"AL","Export",0.00111518959435626,0.51465,0.00147850529100529,0.495568,0.00343871252204586,1.319826
"Mobile","88 Aircraft, Spacecraft, And Parts Thereof","South/Central America",4,"AL","Export",0.00111518959435626,0.51465,0.00147850529100529,0.495568,0.00343871252204586,1.319826
"Mobile","89 Ships, Boats And Floating Structures","Africa",3,"AL","Export",0.0498809523809524,4.027194,1.65343915343915e-05,0.0045,NA,NA
"Mobile","89 Ships, Boats And Floating Structures","Asia",3,"AL","Export",0.000192460317460317,0.016918,0.00103847001763668,0.033,NA,NA
"Mobile","89 Ships, Boats And Floating Structures","Asia",3,"AL","Import",0.0258494268077601,0.589891,0.0279018959435626,3.458177,0,3.106635
"Mobile","89 Ships, Boats And Floating Structures","Europe",3,"AL","Export",0.00207903439153439,0.320332,0.000141424162257496,0.055538,0.00878384038800705,2.17516
"Mobile","89 Ships, Boats And Floating Structures","Europe",3,"AL","Import",0.26604651675485,8.638493,0.0503751102292769,3.887437,0,1.712426
"Mobile","89 Ships, Boats And Floating Structures","South/Central America",3,"AL","Export",0.0206199294532628,2.162557,0.0627365520282187,1.2125,0.0118452380952381,0.473772
"Mobile","89 Ships, Boats And Floating Structures","South/Central America",3,"AL","Import",4.89417989417989e-05,0.003019,0.00117195767195767,0.195,0,0.005
"Mobile","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc","Asia",3,"AL","Export",0.00473390652557319,1.603533,0.00247222222222222,0.391456,0.016838955026455,6.175359
"Mobile","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc","Asia",3,"AL","Import",0.553792107583774,75.652947,0.702251322751323,112.957735,1.36518474426808,172.984017
"Mobile","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc","Asia",4,"AL","Export",0.00473390652557319,1.603533,NA,NA,NA,NA
"Mobile","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc","Asia",4,"AL","Import",0.553792107583774,75.652947,NA,NA,1.36518474426808,172.984017
"Mobile","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc","Europe",3,"AL","Export",0.00475055114638448,5.653711,0.00459964726631393,1.422969,0.00401818783068783,1.6085
"Mobile","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc","Europe",3,"AL","Import",0.0420641534391534,21.300868,0.0169803791887125,6.594469,0.0287449294532628,5.895775
"Mobile","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc","Europe",4,"AL","Export",0.00475055114638448,5.653711,0.00459964726631393,1.422969,0.00401818783068783,1.6085
"Mobile","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc","Europe",4,"AL","Import",0.0420641534391534,21.300868,0.0169803791887125,6.594469,0.0287449294532628,5.895775
"Mobile","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc","North America",4,"AL","Export",7.71604938271605e-07,0.020269,NA,NA,NA,NA
"Mobile","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc","South/Central America",3,"AL","Export",0.000251322751322751,0.244976,0.000314484126984127,0.284428,0.00828891093474427,0.586871
"Mobile","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc","South/Central America",3,"AL","Import",0.000552799823633157,0.247037,2.20458553791887e-07,0.003,0,0.043434
"Mobile","90 Optic, Photo Etc, Medic Or Surgical Instrments Etc","South/Central America",4,"AL","Export",0.000251322751322751,0.244976,NA,NA,NA,NA
"Mobile","91 Clocks And Watches And Parts Thereof","Asia",3,"AL","Import",0.0333320105820106,1.207141,0.0491277557319224,1.798834,0,1.526096
"Mobile","91 Clocks And Watches And Parts Thereof","Australia and Oceania",3,"AL","Export",1.54320987654321e-06,0.005,NA,NA,NA,NA
"Mobile","92 Musical Instruments; Parts And Accessories Thereof","Asia",3,"AL","Import",0.0031656746031746,0.271469,0.0132455908289242,1.206862,0,0.788592
"Mobile","93 Arms And Ammunition; Parts And Accessories Thereof","Europe",4,"AL","Import",0.00017526455026455,0.135642,NA,NA,NA,NA
"Mobile","94 Furnit;bedding,mattres;luminaires,light Fix;prefab","Africa",3,"AL","Import",0.00146483686067019,0.026723,0.00199349647266314,0.087128,0,0.057744
"Mobile","94 Furnit;bedding,mattres;luminaires,light Fix;prefab","Asia",3,"AL","Export",0.00573181216931217,0.788172,0.0112135141093474,0.622316,0.0156199294532628,0.474501
"Mobile","94 Furnit;bedding,mattres;luminaires,light Fix;prefab","Asia",3,"AL","Import",11.980900462963,366.24064,14.2075438712522,528.202459,13.7084606481481,542.3008
"Mobile","94 Furnit;bedding,mattres;luminaires,light Fix;prefab","Asia",4,"AL","Import",11.980900462963,366.24064,NA,NA,13.7084606481481,542.3008
"Mobile","94 Furnit;bedding,mattres;luminaires,light Fix;prefab","Australia and Oceania",3,"AL","Export",0.0162595899470899,0.15,NA,NA,0.00110152116402116,0.441706
"Mobile","94 Furnit;bedding,mattres;luminaires,light Fix;prefab","Australia and Oceania",3,"AL","Import",0.0109199735449735,0.255664,0.0082989417989418,0.126476,0,0.058166
"Mobile","94 Furnit;bedding,mattres;luminaires,light Fix;prefab","Europe",3,"AL","Export",0.000986331569664903,0.081492,0.000362874779541446,0.052454,0.000249118165784832,0.096938
"Mobile","94 Furnit;bedding,mattres;luminaires,light Fix;prefab","Europe",3,"AL","Import",0.266696979717813,17.483016,0.0481731701940035,6.032125,0,5.981863
"Mobile","94 Furnit;bedding,mattres;luminaires,light Fix;prefab","Europe",4,"AL","Import",0.266696979717813,17.483016,NA,NA,0.0595035273368607,0
"Mobile","94 Furnit;bedding,mattres;luminaires,light Fix;prefab","North America",3,"AL","Import",0.00206966490299824,0.124736,0.000232032627865961,0.023897,0,0.0985
"Mobile","94 Furnit;bedding,mattres;luminaires,light Fix;prefab","South/Central America",3,"AL","Export",0.0410838844797178,1.055388,0.0083235229276896,0.423148,0.0128509700176367,0.744566
"Mobile","94 Furnit;bedding,mattres;luminaires,light Fix;prefab","South/Central America",3,"AL","Import",0.00042581569664903,0.262643,0.0401232363315697,0.708241,0,3.284248
"Mobile","95 Toys, Games & Sport Equipment; Parts & Accessories","Asia",3,"AL","Export",0.000243937389770723,0.047555,0.000172729276895944,0.0425,0.00360108024691358,0.32177
"Mobile","95 Toys, Games & Sport Equipment; Parts & Accessories","Asia",3,"AL","Import",7.26118287037037,376.930603,12.8623622134039,595.257127,13.5568266093474,795.192743
"Mobile","95 Toys, Games & Sport Equipment; Parts & Accessories","Australia and Oceania",3,"AL","Export",1.00308641975309e-05,0.0059,NA,NA,NA,NA
"Mobile","95 Toys, Games & Sport Equipment; Parts & Accessories","Europe",3,"AL","Export",0.0012335758377425,0.049861,0.000724537037037037,0.074921,NA,NA
"Mobile","95 Toys, Games & Sport Equipment; Parts & Accessories","Europe",3,"AL","Import",0.0035542328042328,0.257438,0.00644764109347443,0.613146,0,0.618144
"Mobile","95 Toys, Games & Sport Equipment; Parts & Accessories","North America",3,"AL","Import",7.45149911816579e-05,0.004175,NA,NA,0,0.013486
"Mobile","95 Toys, Games & Sport Equipment; Parts & Accessories","North America",4,"AL","Export",1.53218694885362e-05,0.004108,NA,NA,NA,NA
"Mobile","96 Miscellaneous Manufactured Articles","Asia",3,"AL","Import",0.387096340388007,17.038991,0.570328262786596,25.239964,0,52.597787
"Mobile","96 Miscellaneous Manufactured Articles","Europe",3,"AL","Export",2.5352733686067e-06,0.012699,NA,NA,NA,NA
"Mobile","96 Miscellaneous Manufactured Articles","Europe",3,"AL","Import",0.0104359567901235,0.414109,2.06128747795414e-05,0.002983,NA,NA
"Mobile","96 Miscellaneous Manufactured Articles","South/Central America",3,"AL","Import",0.0142733686067019,1.545569,0.0059647266313933,0.653599,0,3.174502
"Mobile","97 Works Of Art, Collectors' Pieces And Antiques","Africa",3,"AL","Import",0.0176089065255732,0.265883,0.0326264329805996,0.679748,0,0.485759
"Mobile","97 Works Of Art, Collectors' Pieces And Antiques","Asia",3,"AL","Import",0.000697751322751323,0.03043,0.000970458553791887,0.08671,0,0.021127
"Mobile","97 Works Of Art, Collectors' Pieces And Antiques","Australia and Oceania",3,"AL","Export",0.000240079365079365,0.09,NA,NA,NA,NA
"Mobile","97 Works Of Art, Collectors' Pieces And Antiques","Europe",3,"AL","Export",0.000135030864197531,0.0073,NA,NA,NA,NA
"Mobile","97 Works Of Art, Collectors' Pieces And Antiques","Europe",3,"AL","Import",0.0149613095238095,1.082321,0.0173732363315697,1.470911,0,0.798538
"Mobile","98 Special Classification Provisions, Nesoi","Africa",3,"AL","Export",0.000375,0.02,NA,NA,0.000555004409171076,0.015
"Mobile","98 Special Classification Provisions, Nesoi","Asia",3,"AL","Export",0.00190520282186949,0.381046,NA,NA,NA,NA
"Mobile","98 Special Classification Provisions, Nesoi","Asia",3,"AL","Import",0.299306768077601,18.697909,0.672779320987654,43.255323,0,31.456172
"Mobile","98 Special Classification Provisions, Nesoi","Asia",4,"AL","Import",0.299306768077601,18.697909,0.672779320987654,43.255323,0.567320436507937,0
"Mobile","98 Special Classification Provisions, Nesoi","Australia and Oceania",3,"AL","Import",0.00116732804232804,0.02746,NA,NA,NA,NA
"Mobile","98 Special Classification Provisions, Nesoi","Europe",3,"AL","Export",0.00117768959435626,0.007853,NA,NA,0.00114197530864198,0.014
"Mobile","98 Special Classification Provisions, Nesoi","Europe",3,"AL","Import",0.226926036155203,6.203188,0.0730388007054674,4.884603,0.0320131172839506,3.164165
"Mobile","98 Special Classification Provisions, Nesoi","Europe",4,"AL","Import",0.226926036155203,6.203188,0.0730388007054674,4.884603,0.0320131172839506,3.164165
"Mobile","98 Special Classification Provisions, Nesoi","North America",3,"AL","Import",0.519908068783069,8.391274,0.262997354497355,0.669795,0.342237323633157,4.99143
"Mobile","98 Special Classification Provisions, Nesoi","South/Central America",3,"AL","Export",0.00475782627865961,0.042022,0.00658994708994709,0.027659,0.0124732142857143,0.38352
"Mobile","98 Special Classification Provisions, Nesoi","South/Central America",3,"AL","Import",0.00949018959435626,0.665658,0.0638255070546737,3.11215,0,5.41023
"Morgan City","02 Meat And Edible Meat Offal","Africa",3,"LA","Export",0.000235890652557319,0.012,NA,NA,NA,NA
"Morgan City","02 Meat And Edible Meat Offal","Australia and Oceania",3,"LA","Export",4.98236331569665e-05,0.007227,NA,NA,NA,NA
"Morgan City","02 Meat And Edible Meat Offal","South/Central America",3,"LA","Export",0.000716490299823633,0.024724,0.000192901234567901,0.003208,NA,NA
"Morgan City","03 Fish, Crustaceans & Aquatic Invertebrates","South/Central America",3,"LA","Export",0.000604497354497354,0.010227,NA,NA,NA,NA
"Morgan City","04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi","South/Central America",3,"LA","Export",0.0301052689594356,0.692665,0.00330687830687831,0.191177,0.000396825396825397,0.053812
"Morgan City","07 Edible Vegetables & Certain Roots & Tubers","South/Central America",3,"LA","Export",0.0149514991181658,0.305587,0.00612444885361552,0.176235,0.0153725749559083,0.200302
"Morgan City","10 Cereals","Asia",3,"LA","Import",0.00213844797178131,0.019,NA,NA,NA,NA
"Morgan City","21 Miscellaneous Edible Preparations","Australia and Oceania",3,"LA","Export",0.000108906525573192,0.003182,NA,NA,NA,NA
"Morgan City","22 Beverages, Spirits And Vinegar","Europe",3,"LA","Import",0.00181084656084656,0.0583,0.00642416225749559,0.080243,NA,NA
"Morgan City","24 Tobacco & Subs;prod For Inhal W/o Combust;nic Prod","South/Central America",3,"LA","Export",1.21252204585538e-05,0.01045,2.66754850088183e-05,0.032483,2.5352733686067e-06,0.004659
"Morgan City","25 Salt; Sulfur; Earth & Stone; Lime & Cement Plaster","Asia",3,"LA","Export",0.000262125220458554,0.0047,NA,NA,NA,NA
"Morgan City","25 Salt; Sulfur; Earth & Stone; Lime & Cement Plaster","Asia",3,"LA","Import",0,0.1888,NA,NA,NA,NA
"Morgan City","25 Salt; Sulfur; Earth & Stone; Lime & Cement Plaster","Europe",3,"LA","Import",0.554971340388007,0.327321,1.1711860670194,0.70125,NA,NA
"Morgan City","25 Salt; Sulfur; Earth & Stone; Lime & Cement Plaster","North America",3,"LA","Export",0.000220458553791887,0.0152,0.110229276895944,0.122714,NA,NA
"Morgan City","25 Salt; Sulfur; Earth & Stone; Lime & Cement Plaster","South/Central America",3,"LA","Export",0.444400352733686,0.609168,0.0157374338624339,0.04331,0.467245811287478,0.730346
"Morgan City","25 Salt; Sulfur; Earth & Stone; Lime & Cement Plaster","South/Central America",3,"LA","Import",0.000115740740740741,0.003001,4.11221340388007,0.218255,0,0.103077
"Morgan City","26 Ores, Slag And Ash","Europe",3,"LA","Import",4.56349206349206e-05,0.005125,0.000116622574955908,0.026246,NA,NA
"Morgan City","27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax","Africa",3,"LA","Export",0.230167658730159,1.452809,0.00194587742504409,0.120624,0.000623567019400353,0.01056
