"Port","Commodity","Region","Year","Mode","State","trade_type","Tons_2022","Value_2022"
"New Orleans","41 Raw Hides And Skins (no Furskins) And Leather","Africa",2022,4,"LA","Import",0,0.02472
"New Orleans","41 Raw Hides And Skins (no Furskins) And Leather","Asia",2022,4,"LA","Import",0,0.058323
"New Orleans","41 Raw Hides And Skins (no Furskins) And Leather","Australia and Oceania",2022,4,"LA","Import",0,0.003668
"New Orleans","41 Raw Hides And Skins (no Furskins) And Leather","Europe",2022,3,"LA","Import",0.0108050044091711,5.093579
"New Orleans","41 Raw Hides And Skins (no Furskins) And Leather","Europe",2022,4,"LA","Import",0.0108050044091711,5.093579
"New Orleans","41 Raw Hides And Skins (no Furskins) And Leather","North America",2022,4,"LA","Import",0,0.385072
"New Orleans","41 Raw Hides And Skins (no Furskins) And Leather","South/Central America",2022,4,"LA","Import",0,0.078484
"New Orleans","42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art","Africa",2022,3,"LA","Import",0.00868077601410935,1.225255
"New Orleans","42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art","Africa",2022,4,"LA","Import",0.00868077601410935,1.225255
"New Orleans","42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art","Asia",2022,3,"LA","Import",0.323348104056437,65.737663
"New Orleans","42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art","Asia",2022,4,"LA","Import",0.323348104056437,65.737663
"New Orleans","42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art","Australia and Oceania",2022,4,"LA","Import",0,0.005316
"New Orleans","42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art","Europe",2022,3,"LA","Import",0.096869708994709,75.861244
"New Orleans","42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art","Europe",2022,4,"LA","Import",0.096869708994709,75.861244
"New Orleans","42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art","North America",2022,4,"LA","Import",0,7.17455
"New Orleans","42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art","South/Central America",2022,3,"LA","Import",0.0905155423280423,21.796455
"New Orleans","42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art","South/Central America",2022,4,"LA","Import",0.0905155423280423,21.796455
"New Orleans","43 Furskins And Artificial Fur; Manufactures Thereof","Africa",2022,4,"LA","Import",0,0.028113
"New Orleans","43 Furskins And Artificial Fur; Manufactures Thereof","Asia",2022,4,"LA","Import",0,0.314686
"New Orleans","43 Furskins And Artificial Fur; Manufactures Thereof","Australia and Oceania",2022,4,"LA","Import",0,0.014727
"New Orleans","43 Furskins And Artificial Fur; Manufactures Thereof","Europe",2022,4,"LA","Import",0,3.138058
"New Orleans","43 Furskins And Artificial Fur; Manufactures Thereof","North America",2022,4,"LA","Import",0,0.159287
"New Orleans","43 Furskins And Artificial Fur; Manufactures Thereof","South/Central America",2022,3,"LA","Import",0.00142813051146384,0.388185
"New Orleans","43 Furskins And Artificial Fur; Manufactures Thereof","South/Central America",2022,4,"LA","Import",0.00142813051146384,0.388185
"New Orleans","44 Wood And Articles Of Wood; Wood Charcoal","Africa",2022,3,"LA","Import",0.0570971119929453,1.003587
"New Orleans","44 Wood And Articles Of Wood; Wood Charcoal","Africa",2022,4,"LA","Import",0.0570971119929453,1.003587
"New Orleans","44 Wood And Articles Of Wood; Wood Charcoal","Asia",2022,3,"LA","Import",19.1673462301587,230.109124
"New Orleans","44 Wood And Articles Of Wood; Wood Charcoal","Asia",2022,4,"LA","Import",19.1673462301587,230.109124
"New Orleans","44 Wood And Articles Of Wood; Wood Charcoal","Australia and Oceania",2022,3,"LA","Import",0,0.053255
"New Orleans","44 Wood And Articles Of Wood; Wood Charcoal","Europe",2022,3,"LA","Import",1.31680235890653,15.025625
"New Orleans","44 Wood And Articles Of Wood; Wood Charcoal","Europe",2022,4,"LA","Import",1.31680235890653,15.025625
"New Orleans","44 Wood And Articles Of Wood; Wood Charcoal","North America",2022,4,"LA","Import",0,0.210228
"New Orleans","44 Wood And Articles Of Wood; Wood Charcoal","South/Central America",2022,3,"LA","Import",13.8658584656085,104.651618
"New Orleans","44 Wood And Articles Of Wood; Wood Charcoal","South/Central America",2022,4,"LA","Import",13.8658584656085,104.651618
"New Orleans","45 Cork And Articles Of Cork","Asia",2022,3,"LA","Import",0.00124911816578483,0.064678
"New Orleans","45 Cork And Articles Of Cork","Asia",2022,4,"LA","Import",0.00124911816578483,0.064678
"New Orleans","45 Cork And Articles Of Cork","Europe",2022,4,"LA","Import",0,0.434981
"New Orleans","45 Cork And Articles Of Cork","North America",2022,4,"LA","Import",0,0.009439
"New Orleans","45 Cork And Articles Of Cork","South/Central America",2022,4,"LA","Import",0,0.008173
"New Orleans","46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk","Africa",2022,3,"LA","Import",0.00139759700176367,0.069489
"New Orleans","46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk","Africa",2022,4,"LA","Import",0.00139759700176367,0.069489
"New Orleans","46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk","Asia",2022,3,"LA","Import",0.00682727072310406,0.289765
"New Orleans","46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk","Asia",2022,4,"LA","Import",0.00682727072310406,0.289765
"New Orleans","46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk","Europe",2022,4,"LA","Import",0,0.114778
"New Orleans","46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk","South/Central America",2022,3,"LA","Import",0.000695987654320988,0.025424
"New Orleans","46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk","South/Central America",2022,4,"LA","Import",0.000695987654320988,0.025424
"New Orleans","47 Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd","Europe",2022,3,"LA","Import",0.674361331569665,5.281048
"New Orleans","47 Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd","Europe",2022,4,"LA","Import",0.674361331569665,5.281048
"New Orleans","47 Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd","North America",2022,4,"LA","Import",0,0.008619
"New Orleans","47 Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd","South/Central America",2022,3,"LA","Import",0,64.216073
"New Orleans","48 Paper & Paperboard & Articles (inc Papr Pulp Artl)","Africa",2022,3,"LA","Import",0.0132329144620811,0.450976
"New Orleans","48 Paper & Paperboard & Articles (inc Papr Pulp Artl)","Africa",2022,4,"LA","Import",0.0132329144620811,0.450976
"New Orleans","48 Paper & Paperboard & Articles (inc Papr Pulp Artl)","Asia",2022,3,"LA","Import",0.146168871252205,7.610917
"New Orleans","48 Paper & Paperboard & Articles (inc Papr Pulp Artl)","Asia",2022,4,"LA","Import",0.146168871252205,7.610917
"New Orleans","48 Paper & Paperboard & Articles (inc Papr Pulp Artl)","Australia and Oceania",2022,4,"LA","Import",0,0.04024
"New Orleans","48 Paper & Paperboard & Articles (inc Papr Pulp Artl)","Europe",2022,3,"LA","Import",0.680796957671958,35.870777
"New Orleans","48 Paper & Paperboard & Articles (inc Papr Pulp Artl)","Europe",2022,4,"LA","Import",0.680796957671958,35.870777
"New Orleans","48 Paper & Paperboard & Articles (inc Papr Pulp Artl)","North America",2022,3,"LA","Import",0.708046406525573,8.154237
"New Orleans","48 Paper & Paperboard & Articles (inc Papr Pulp Artl)","North America",2022,4,"LA","Import",0.708046406525573,8.154237
"New Orleans","48 Paper & Paperboard & Articles (inc Papr Pulp Artl)","South/Central America",2022,3,"LA","Import",0.221287257495591,4.817219
"New Orleans","48 Paper & Paperboard & Articles (inc Papr Pulp Artl)","South/Central America",2022,4,"LA","Import",0.221287257495591,4.817219
"New Orleans","49 Printed Books, Newspapers Etc; Manuscripts Etc","Africa",2022,4,"LA","Import",0,0.498589
"New Orleans","49 Printed Books, Newspapers Etc; Manuscripts Etc","Asia",2022,3,"LA","Import",0.137332671957672,29.289838
"New Orleans","49 Printed Books, Newspapers Etc; Manuscripts Etc","Asia",2022,4,"LA","Import",0.137332671957672,29.289838
"New Orleans","49 Printed Books, Newspapers Etc; Manuscripts Etc","Australia and Oceania",2022,4,"LA","Import",0,0.012656
"New Orleans","49 Printed Books, Newspapers Etc; Manuscripts Etc","Europe",2022,3,"LA","Import",0.0671040564373898,40.708862
"New Orleans","49 Printed Books, Newspapers Etc; Manuscripts Etc","Europe",2022,4,"LA","Import",0.0671040564373898,40.708862
"New Orleans","49 Printed Books, Newspapers Etc; Manuscripts Etc","North America",2022,4,"LA","Import",0,15.012211
"New Orleans","49 Printed Books, Newspapers Etc; Manuscripts Etc","South/Central America",2022,4,"LA","Import",0,0.600395
"New Orleans","50 Silk, Including Yarns And Woven Fabric Thereof","Asia",2022,4,"LA","Import",0,1.881361
"New Orleans","50 Silk, Including Yarns And Woven Fabric Thereof","Europe",2022,4,"LA","Import",0,2.097819
"New Orleans","50 Silk, Including Yarns And Woven Fabric Thereof","North America",2022,4,"LA","Import",0,0.009868
"New Orleans","50 Silk, Including Yarns And Woven Fabric Thereof","South/Central America",2022,4,"LA","Import",0,0.024215
"New Orleans","51 Wool & Animal Hair, Including Yarn & Woven Fabric","Africa",2022,4,"LA","Import",0,0.00505
"New Orleans","51 Wool & Animal Hair, Including Yarn & Woven Fabric","Asia",2022,4,"LA","Import",0,0.271436
"New Orleans","51 Wool & Animal Hair, Including Yarn & Woven Fabric","Australia and Oceania",2022,4,"LA","Import",0,0.010637
"New Orleans","51 Wool & Animal Hair, Including Yarn & Woven Fabric","Europe",2022,4,"LA","Import",0,8.405101
"New Orleans","51 Wool & Animal Hair, Including Yarn & Woven Fabric","North America",2022,4,"LA","Import",0,0.136888
"New Orleans","51 Wool & Animal Hair, Including Yarn & Woven Fabric","South/Central America",2022,4,"LA","Import",0,0.12298
"New Orleans","52 Cotton, Including Yarn And Woven Fabric Thereof","Africa",2022,4,"LA","Import",0,0.048767
"New Orleans","52 Cotton, Including Yarn And Woven Fabric Thereof","Asia",2022,3,"LA","Import",0.00471395502645503,1.909395
"New Orleans","52 Cotton, Including Yarn And Woven Fabric Thereof","Asia",2022,4,"LA","Import",0.00471395502645503,1.909395
"New Orleans","52 Cotton, Including Yarn And Woven Fabric Thereof","Europe",2022,3,"LA","Import",0.0277883597883598,10.399704
"New Orleans","52 Cotton, Including Yarn And Woven Fabric Thereof","Europe",2022,4,"LA","Import",0.0277883597883598,10.399704
"New Orleans","52 Cotton, Including Yarn And Woven Fabric Thereof","North America",2022,4,"LA","Import",0,0.084481
"New Orleans","52 Cotton, Including Yarn And Woven Fabric Thereof","South/Central America",2022,3,"LA","Import",0.159905753968254,2.842698
"New Orleans","52 Cotton, Including Yarn And Woven Fabric Thereof","South/Central America",2022,4,"LA","Import",0.159905753968254,2.842698
"New Orleans","53 Veg Text Fib Nesoi; Veg Fib & Paper Yns & Wov Fab","Africa",2022,4,"LA","Import",0,0.001616
"New Orleans","53 Veg Text Fib Nesoi; Veg Fib & Paper Yns & Wov Fab","Asia",2022,3,"LA","Import",0.013793430335097,4.319946
"New Orleans","53 Veg Text Fib Nesoi; Veg Fib & Paper Yns & Wov Fab","Asia",2022,4,"LA","Import",0.013793430335097,4.319946
"New Orleans","53 Veg Text Fib Nesoi; Veg Fib & Paper Yns & Wov Fab","Australia and Oceania",2022,4,"LA","Import",0,0.001365
"New Orleans","53 Veg Text Fib Nesoi; Veg Fib & Paper Yns & Wov Fab","Europe",2022,4,"LA","Import",0,25.589294
"New Orleans","53 Veg Text Fib Nesoi; Veg Fib & Paper Yns & Wov Fab","North America",2022,4,"LA","Import",0,0.003278
"New Orleans","53 Veg Text Fib Nesoi; Veg Fib & Paper Yns & Wov Fab","South/Central America",2022,4,"LA","Import",0,0.041919
"New Orleans","54 Manmade Filaments, Including Yarns & Woven Fabrics","Africa",2022,4,"LA","Import",0,0.091756
"New Orleans","54 Manmade Filaments, Including Yarns & Woven Fabrics","Asia",2022,3,"LA","Import",0.0488220899470899,3.609913
"New Orleans","54 Manmade Filaments, Including Yarns & Woven Fabrics","Asia",2022,4,"LA","Import",0.0488220899470899,3.609913
"New Orleans","54 Manmade Filaments, Including Yarns & Woven Fabrics","Australia and Oceania",2022,4,"LA","Import",0,0.004673
"New Orleans","54 Manmade Filaments, Including Yarns & Woven Fabrics","Europe",2022,3,"LA","Import",0.0469807098765432,12.593022
"New Orleans","54 Manmade Filaments, Including Yarns & Woven Fabrics","Europe",2022,4,"LA","Import",0.0469807098765432,12.593022
"New Orleans","54 Manmade Filaments, Including Yarns & Woven Fabrics","North America",2022,4,"LA","Import",0,0.664018
"New Orleans","54 Manmade Filaments, Including Yarns & Woven Fabrics","South/Central America",2022,3,"LA","Import",0.0259291225749559,0.920486
"New Orleans","54 Manmade Filaments, Including Yarns & Woven Fabrics","South/Central America",2022,4,"LA","Import",0.0259291225749559,0.920486
"New Orleans","55 Manmade Staple Fibers, Incl Yarns & Woven Fabrics","Africa",2022,4,"LA","Import",0,0.005742
"New Orleans","55 Manmade Staple Fibers, Incl Yarns & Woven Fabrics","Asia",2022,3,"LA","Import",0.00817824074074074,1.232881
"New Orleans","55 Manmade Staple Fibers, Incl Yarns & Woven Fabrics","Asia",2022,4,"LA","Import",0.00817824074074074,1.232881
"New Orleans","55 Manmade Staple Fibers, Incl Yarns & Woven Fabrics","Europe",2022,3,"LA","Import",0.0321823192239859,11.919975
"New Orleans","55 Manmade Staple Fibers, Incl Yarns & Woven Fabrics","Europe",2022,4,"LA","Import",0.0321823192239859,11.919975
"New Orleans","55 Manmade Staple Fibers, Incl Yarns & Woven Fabrics","North America",2022,4,"LA","Import",0,0.487837
"New Orleans","55 Manmade Staple Fibers, Incl Yarns & Woven Fabrics","South/Central America",2022,3,"LA","Import",0.0107675264550265,0.206649
"New Orleans","55 Manmade Staple Fibers, Incl Yarns & Woven Fabrics","South/Central America",2022,4,"LA","Import",0.0107675264550265,0.206649
"New Orleans","56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.","Africa",2022,3,"LA","Import",0.00132109788359788,0.174375
"New Orleans","56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.","Africa",2022,4,"LA","Import",0.00132109788359788,0.174375
"New Orleans","56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.","Asia",2022,3,"LA","Import",0.332545414462081,9.381685
"New Orleans","56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.","Asia",2022,4,"LA","Import",0.332545414462081,9.381685
"New Orleans","56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.","Australia and Oceania",2022,3,"LA","Import",0,0.06325
"New Orleans","56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.","Europe",2022,3,"LA","Import",0.269496252204586,17.364985
"New Orleans","56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.","Europe",2022,4,"LA","Import",0.269496252204586,17.364985
"New Orleans","56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.","North America",2022,4,"LA","Import",0,0.567152
"New Orleans","56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.","South/Central America",2022,3,"LA","Import",0.262206238977072,7.035113
"New Orleans","56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.","South/Central America",2022,4,"LA","Import",0.262206238977072,7.035113
"New Orleans","57 Carpets And Other Textile Floor Coverings","Africa",2022,4,"LA","Import",0,0.749773
"New Orleans","57 Carpets And Other Textile Floor Coverings","Asia",2022,3,"LA","Import",0.06025,25.191888
"New Orleans","57 Carpets And Other Textile Floor Coverings","Asia",2022,4,"LA","Import",0.06025,25.191888
"New Orleans","57 Carpets And Other Textile Floor Coverings","Australia and Oceania",2022,4,"LA","Import",0,0.001518
"New Orleans","57 Carpets And Other Textile Floor Coverings","Europe",2022,3,"LA","Import",0.0158941798941799,3.735444
"New Orleans","57 Carpets And Other Textile Floor Coverings","Europe",2022,4,"LA","Import",0.0158941798941799,3.735444
"New Orleans","57 Carpets And Other Textile Floor Coverings","North America",2022,4,"LA","Import",0,0.586546
"New Orleans","57 Carpets And Other Textile Floor Coverings","South/Central America",2022,4,"LA","Import",0,0.159961
"New Orleans","58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc","Africa",2022,4,"LA","Import",0,0.070233
"New Orleans","58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc","Asia",2022,3,"LA","Import",0.0419631834215168,12.934679
"New Orleans","58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc","Asia",2022,4,"LA","Import",0.0419631834215168,12.934679
"New Orleans","58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc","Europe",2022,3,"LA","Import",0.0391374559082892,18.528559
"New Orleans","58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc","Europe",2022,4,"LA","Import",0.0391374559082892,18.528559
"New Orleans","58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc","North America",2022,4,"LA","Import",0,12.126066
"New Orleans","58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc","South/Central America",2022,4,"LA","Import",0,0.221888
"New Orleans","59 Impregnated Etc Text Fabrics; Tex Art For Industry","Africa",2022,4,"LA","Import",0,0.00085
"New Orleans","59 Impregnated Etc Text Fabrics; Tex Art For Industry","Asia",2022,3,"LA","Import",0.219472442680776,8.099272
"New Orleans","59 Impregnated Etc Text Fabrics; Tex Art For Industry","Asia",2022,4,"LA","Import",0.219472442680776,8.099272
"New Orleans","59 Impregnated Etc Text Fabrics; Tex Art For Industry","Australia and Oceania",2022,4,"LA","Import",0,0.055779
"New Orleans","59 Impregnated Etc Text Fabrics; Tex Art For Industry","Europe",2022,3,"LA","Import",0.0922011684303351,12.682893
"New Orleans","59 Impregnated Etc Text Fabrics; Tex Art For Industry","Europe",2022,4,"LA","Import",0.0922011684303351,12.682893
"New Orleans","59 Impregnated Etc Text Fabrics; Tex Art For Industry","North America",2022,4,"LA","Import",0,3.371793
